run_id,input_path,ecc_profile,peptide_length,index_aa_length,loss_prob,mutation_prob,insertion_prob,shuffle_prob,prob_mean,shuffle_passes,original_size_bytes,encoded_size_bytes,decoded_size_bytes,size_delta_bytes,success,byte_errors,bit_errors,bit_error_rate,failure_mode,data_units,parity_units,tx_units,tx_residues_total,payload_bits_capacity,payload_bits_useful,encode_time_s,decode_time_s,total_time_s,score_mean,score_p10,score_p90,base_error_mean,base_error_p10,base_error_p90,encoder
6,resources/test/data_test/size_01_2B.txt,fnt200,18,0,0.005,0.005,0.005,0.005,0.005,1,2,4536,2,0,True,0,0,0.0,success,1,0,168,12096,36288,16,0.003140256005281117,0.0015719059956609271,0.004712162000942044,,,,,,,fountain
6,resources/test/data_test/size_02_4B.txt,fnt200,18,0,0.005,0.005,0.005,0.005,0.005,1,4,4536,4,0,True,0,0,0.0,success,1,0,168,12096,36288,32,0.0032594489966868423,0.0015835180020076223,0.0048429669986944646,,,,,,,fountain
6,resources/test/data_test/size_03_8B.txt,fnt200,18,0,0.005,0.005,0.005,0.005,0.005,1,8,4536,8,0,True,0,0,0.0,success,1,0,168,12096,36288,64,0.0033009170001605526,0.0015880869977991097,0.004889003997959662,,,,,,,fountain
6,resources/test/data_test/size_04_16B.txt,fnt200,18,0,0.005,0.005,0.005,0.005,0.005,1,16,4536,16,0,True,0,0,0.0,success,1,0,168,12096,36288,128,0.003218953002942726,0.0015639619959983975,0.0047829149989411235,,,,,,,fountain
6,resources/test/data_test/size_05_32B.txt,fnt200,18,0,0.005,0.005,0.005,0.005,0.005,1,32,4536,32,0,True,0,0,0.0,success,2,0,168,12096,36288,256,0.0036866399968857877,0.0017243820038856938,0.0054110220007714815,,,,,,,fountain
6,resources/test/data_test/size_06_64B.txt,fnt200,18,0,0.005,0.005,0.005,0.005,0.005,1,64,4536,64,0,True,0,0,0.0,success,4,0,168,12096,36288,512,0.0038906119953026064,0.0019328420021338388,0.005823453997436445,,,,,,,fountain
6,resources/test/data_test/size_07_128B.txt,fnt200,18,0,0.005,0.005,0.005,0.005,0.005,1,128,4536,128,0,True,0,0,0.0,success,8,0,168,12096,36288,1024,0.004191246000118554,0.002086159998725634,0.006277405998844188,,,,,,,fountain
6,resources/test/data_test/size_08_256B.txt,fnt200,18,0,0.005,0.005,0.005,0.005,0.005,1,256,9072,256,0,True,0,0,0.0,success,16,0,336,24192,72576,2048,0.008813699998427182,0.004169394000200555,0.012983093998627737,,,,,,,fountain
6,resources/test/data_test/size_09_512B.txt,fnt200,18,0,0.005,0.005,0.005,0.005,0.005,1,512,17577,512,0,True,0,0,0.0,success,31,0,651,46872,140616,4096,0.017499529996712226,0.00842629399994621,0.025925823996658437,,,,,,,fountain
6,resources/test/data_test/size_10_1024B.txt,fnt200,18,0,0.005,0.005,0.005,0.005,0.005,1,1024,34587,1024,0,True,0,0,0.0,success,61,0,1281,92232,276696,8192,0.034954456001287326,0.016925423995417077,0.0518798799967044,,,,,,,fountain
6,resources/test/data_test/size_11_2048B.txt,fnt200,18,0,0.005,0.005,0.005,0.005,0.005,1,2048,68607,2048,0,True,0,0,0.0,success,121,0,2541,182952,548856,16384,0.07375999099895125,0.0362383929968928,0.10999838399584405,,,,,,,fountain
6,resources/test/data_test/size_12_4096B.txt,fnt200,18,0,0.005,0.005,0.005,0.005,0.005,1,4096,136647,4096,0,True,0,0,0.0,success,241,0,5061,364392,1093176,32768,0.15287401700334158,0.0714989229963976,0.22437293999973917,,,,,,,fountain
6,resources/test/data_test/size_13_8192B.txt,fnt200,18,0,0.005,0.005,0.005,0.005,0.005,1,8192,273294,8192,0,True,0,0,0.0,success,482,0,10122,728784,2186352,65536,0.32187618199532153,0.16082629100128543,0.48270247299660696,,,,,,,fountain
6,resources/test/data_test/size_14_16384B.txt,fnt200,18,0,0.005,0.005,0.005,0.005,0.005,1,16384,546588,16384,0,True,0,0,0.0,success,964,0,20244,1457568,4372704,131072,0.650336945996969,0.3416448149946518,0.9919817609916208,,,,,,,fountain
6,resources/test/data_test/size_15_32768B.txt,fnt200,18,0,0.005,0.005,0.005,0.005,0.005,1,32768,1093176,32768,0,True,0,0,0.0,success,1928,0,40488,2915136,8745408,262144,1.3689899309974862,0.7761886750013218,2.145178605998808,,,,,,,fountain
6,resources/test/data_test/size_16_65536B.txt,fnt200,18,0,0.005,0.005,0.005,0.005,0.005,1,65536,2186352,65536,0,True,0,0,0.0,success,3856,0,80976,5830272,17490816,524288,2.871738893998554,1.9561048039977322,4.827843697996286,,,,,,,fountain
6,resources/test/data_test/size_17_131072B.txt,fnt200,18,0,0.005,0.005,0.005,0.005,0.005,1,131072,4372137,131072,0,True,0,0,0.0,success,7711,0,161931,11659032,34977096,1048576,6.012035542000376,5.013792625999486,11.025828167999862,,,,,,,fountain
6,resources/test/data_test/size_18_262144B.txt,fnt200,18,0,0.005,0.005,0.005,0.005,0.005,1,262144,8743707,262144,0,True,0,0,0.0,success,15421,0,323841,23316552,69949656,2097152,12.0844326630031,17.197507454002334,29.281940117005433,,,,,,,fountain
6,resources/test/data_test/size_19_524288B.txt,fnt200,18,0,0.005,0.005,0.005,0.005,0.005,1,524288,17486847,524288,0,True,0,0,0.0,success,30841,0,647661,46631592,139894776,4194304,25.392309022994596,49.92756678400474,75.31987580699933,,,,,,,fountain
6,resources/test/data_test/size_20_1048576B.txt,fnt200,18,0,0.005,0.005,0.005,0.005,0.005,1,1048576,34973127,1048576,0,True,0,0,0.0,success,61681,0,1295301,93261672,279785016,8388608,53.88317216499854,263.7277362870009,317.6109084519994,,,,,,,fountain
