run_id,input_path,ecc_profile,peptide_length,index_aa_length,loss_prob,mutation_prob,insertion_prob,shuffle_prob,shuffle_passes,original_size_bytes,encoded_size_bytes,decoded_size_bytes,size_delta_bytes,success,byte_errors,bit_errors,bit_error_rate,failure_mode,data_units,parity_units,tx_units,tx_residues_total,payload_bits_capacity,payload_bits_useful,encode_time_s,decode_time_s,total_time_s,score_mean,score_p10,score_p90,base_error_mean,base_error_p10,base_error_p90
0,resources/test/data_test/size_00_1B.txt,rs8,18,0,0.009072400000000001,0.004536200000000001,0.004536200000000001,0.004536200000000001,1,1,61,1,0,True,0,0,0.0,success,1,8,9,162,54,8,0.00038227699405979365,0.0003275740018580109,0.0007098509959178045,0.54638,0.46047000000000005,0.645432,0.009072400000000001,0.007091360000000001,0.010790600000000001
0,resources/test/data_test/size_01_2B.txt,rs8,18,0,0.009295266666666666,0.004647633333333333,0.004647633333333333,0.004647633333333333,1,2,61,2,0,True,0,0,0.0,success,1,8,9,162,54,8,0.00019903300562873483,0.00031729499460197985,0.0005163280002307147,0.5352366666666666,0.44892200000000004,0.6163520000000001,0.009295266666666666,0.0076729599999999995,0.01102156
0,resources/test/data_test/size_02_4B.txt,rs8,18,0,0.008818355555555555,0.004409177777777777,0.004409177777777777,0.004409177777777777,1,4,61,4,0,True,0,0,0.0,success,1,8,9,162,54,16,0.0002173670000047423,0.00031341700378106907,0.0005307840037858114,0.5590822222222223,0.465206,0.640592,0.008818355555555555,0.007188160000000001,0.010695879999999998
0,resources/test/data_test/size_03_8B.txt,rs8,18,0,0.007855622222222223,0.003927811111111111,0.003927811111111111,0.003927811111111111,1,8,61,8,0,True,0,0,0.0,success,1,8,9,162,54,32,0.0001990529999602586,0.0005174399993848056,0.0007164929993450642,0.6072188888888889,0.471208,0.7761720000000001,0.007855622222222223,0.00447656,0.010575840000000001
0,resources/test/data_test/size_04_16B.txt,rs8,18,0,0.00521616,0.00260808,0.00260808,0.00260808,1,16,68,16,0,True,0,0,0.0,success,2,8,10,180,108,64,0.00023252599930856377,0.000528971002495382,0.0007614970018039457,0.739192,0.561024,0.876385,0.00521616,0.0024722999999999998,0.00877952
0,resources/test/data_test/size_05_32B.txt,rs8,18,0,0.005995636363636364,0.002997818181818182,0.002997818181818182,0.002997818181818182,1,32,75,32,0,True,0,0,0.0,success,3,8,11,198,162,152,0.00026627899933373556,0.0005287009989842772,0.0007949799983180128,0.7002181818181819,0.64017,0.79446,0.005995636363636364,0.004110799999999999,0.0071966
0,resources/test/data_test/size_06_64B.txt,rs8,18,0,0.005733986666666667,0.0028669933333333336,0.0028669933333333336,0.0028669933333333336,1,64,102,64,0,True,0,0,0.0,success,7,8,15,270,378,352,0.0004027250033686869,0.00125763699907111,0.001660362002439797,0.7133006666666667,0.64811,0.770166,0.005733986666666667,0.00459668,0.0070378
0,resources/test/data_test/size_07_128B.txt,rs8,18,0,0.006251809090909091,0.0031259045454545453,0.0031259045454545453,0.0031259045454545453,1,128,149,128,0,True,0,0,0.0,success,14,8,22,396,756,752,0.0008962299980339594,0.001482829000451602,0.0023790589984855615,0.6874095454545455,0.530125,0.8498820000000002,0.006251809090909091,0.00300236,0.009397500000000001
0,resources/test/data_test/size_08_256B.txt,rs8,18,0,0.006278377777777779,0.0031391888888888894,0.0031391888888888894,0.0031391888888888894,1,256,304,97,-159,False,196,1394,0.6806640625,mismatch,29,16,45,810,1566,1560,0.0013606600041384809,0.002196658002503682,0.003557318006642163,0.6860811111111111,0.57008,0.805524,0.006278377777777779,0.00388952,0.0085984
0,resources/test/data_test/size_09_512B.txt,rs8,18,0,0.006240631325301205,0.0031203156626506026,0.0031203156626506026,0.0031203156626506026,1,512,561,207,-305,False,395,2754,0.67236328125,mismatch,59,24,83,1494,3186,3144,0.001830460998462513,0.0036264170048525557,0.005456878003315069,0.6879684337349398,0.570096,0.804652,0.006240631325301205,0.003906959999999999,0.00859808
0,resources/test/data_test/size_10_1024B.txt,rs8,18,0,0.0061600202531645575,0.0030800101265822787,0.0030800101265822787,0.0030800101265822787,1,1024,1067,1025,1,False,727,2510,0.306396484375,mismatch,118,40,158,2844,6372,6360,0.002767227000731509,0.008113258001685608,0.010880485002417117,0.6919989873417722,0.554975,0.8165800000000001,0.0061600202531645575,0.0036684000000000005,0.008900500000000002
0,resources/test/data_test/size_11_2048B.txt,rs8,18,0,0.0062589564668769715,0.0031294782334384858,0.0031294782334384858,0.0031294782334384858,1,2048,2140,2048,0,False,154,526,0.0321044921875,mismatch,237,80,317,5706,12798,12776,0.005308650004735682,0.015993177999916952,0.021301828004652634,0.6870521766561514,0.545892,0.8004660000000001,0.0062589564668769715,0.003990680000000001,0.00908216000000001
0,resources/test/data_test/size_12_4096B.txt,rs8,18,0,0.0063355111811023625,0.0031677555905511813,0.0031677555905511813,0.0031677555905511813,1,4096,4287,1327,-2769,False,2914,22622,0.69036865234375,mismatch,475,160,635,11430,25650,25608,0.010717528995883185,0.026711407001130283,0.03742893599701347,0.6832244409448819,0.54468,0.80301,0.0063355111811023625,0.0039398,0.009106399999999999
